id,full_name,url,forks_count,stargazers_count,watchers_count,language,open_issues_count,issues_url,issue_events_url,issue_comment_url
95652496,olucurious/Awesome-ARKit,https://api.github.com/repos/olucurious/Awesome-ARKit,610,5459,5459,Swift,1,https://api.github.com/repos/olucurious/Awesome-ARKit/issues{/number},https://api.github.com/repos/olucurious/Awesome-ARKit/issues/events{/number},https://api.github.com/repos/olucurious/Awesome-ARKit/issues/comments{/number}
40092232,mas-cli/mas,https://api.github.com/repos/mas-cli/mas,131,5349,5349,Swift,38,https://api.github.com/repos/mas-cli/mas/issues{/number},https://api.github.com/repos/mas-cli/mas/issues/events{/number},https://api.github.com/repos/mas-cli/mas/issues/comments{/number}
39166950,SwiftGen/SwiftGen,https://api.github.com/repos/SwiftGen/SwiftGen,356,5324,5324,Swift,59,https://api.github.com/repos/SwiftGen/SwiftGen/issues{/number},https://api.github.com/repos/SwiftGen/SwiftGen/issues/events{/number},https://api.github.com/repos/SwiftGen/SwiftGen/issues/comments{/number}
34713704,mortenjust/androidtool-mac,https://api.github.com/repos/mortenjust/androidtool-mac,312,5134,5134,Swift,64,https://api.github.com/repos/mortenjust/androidtool-mac/issues{/number},https://api.github.com/repos/mortenjust/androidtool-mac/issues/events{/number},https://api.github.com/repos/mortenjust/androidtool-mac/issues/comments{/number}
106023615,marcosgriselli/ViewAnimator,https://api.github.com/repos/marcosgriselli/ViewAnimator,320,5041,5041,Swift,7,https://api.github.com/repos/marcosgriselli/ViewAnimator/issues{/number},https://api.github.com/repos/marcosgriselli/ViewAnimator/issues/events{/number},https://api.github.com/repos/marcosgriselli/ViewAnimator/issues/comments{/number}
29703101,raulriera/TextFieldEffects,https://api.github.com/repos/raulriera/TextFieldEffects,542,5018,5018,Swift,3,https://api.github.com/repos/raulriera/TextFieldEffects/issues{/number},https://api.github.com/repos/raulriera/TextFieldEffects/issues/events{/number},https://api.github.com/repos/raulriera/TextFieldEffects/issues/comments{/number}
20682114,JakeLin/SwiftLanguageWeather,https://api.github.com/repos/JakeLin/SwiftLanguageWeather,1195,4947,4947,Swift,5,https://api.github.com/repos/JakeLin/SwiftLanguageWeather/issues{/number},https://api.github.com/repos/JakeLin/SwiftLanguageWeather/issues/events{/number},https://api.github.com/repos/JakeLin/SwiftLanguageWeather/issues/comments{/number}
28192481,PageMenu/PageMenu,https://api.github.com/repos/PageMenu/PageMenu,853,4918,4918,Swift,352,https://api.github.com/repos/PageMenu/PageMenu/issues{/number},https://api.github.com/repos/PageMenu/PageMenu/issues/events{/number},https://api.github.com/repos/PageMenu/PageMenu/issues/comments{/number}
33456123,nickoneill/PermissionScope,https://api.github.com/repos/nickoneill/PermissionScope,516,4902,4902,Swift,55,https://api.github.com/repos/nickoneill/PermissionScope/issues{/number},https://api.github.com/repos/nickoneill/PermissionScope/issues/events{/number},https://api.github.com/repos/nickoneill/PermissionScope/issues/comments{/number}
59643097,Ramotion/expanding-collection,https://api.github.com/repos/Ramotion/expanding-collection,510,4874,4874,Swift,23,https://api.github.com/repos/Ramotion/expanding-collection/issues{/number},https://api.github.com/repos/Ramotion/expanding-collection/issues/events{/number},https://api.github.com/repos/Ramotion/expanding-collection/issues/comments{/number}
